,busno,busid,stationid,stationnm,y,x,count
2094,6642,4664200.0,16366,등촌주공6단지앞,126.848819266,37.5601236985,1
2095,6642,4664200.0,16367,강서구민올림픽체육센타,126.850439567,37.559863544,1
2096,6642,4664200.0,16368,등촌9단지SBS공개홀,126.850862496,37.561771692,1
2097,6642,4664200.0,16369,가양4.5단지상가앞,126.852770284,37.5638402911,1
2098,6642,4664200.0,16851,염창역.서울도시가스,126.876011369,37.547183236,1
2099,6642,4664200.0,16343,가양4.5단지,126.852638011,37.5643294191,1
2100,6642,4664200.0,16344,등촌주공9단지,126.850508297,37.5611548968,1
2101,6642,4664200.0,16345,강서구민올림픽체육센타,126.850129492,37.5598280082,1
2102,6642,4664200.0,16346,등촌주공6단지,126.848949,37.5603401268,1
2103,6642,4664200.0,16347,등현초등학교,126.847014019,37.5611486188,1
2104,6642,4664200.0,16294,등촌3동5단지아파트.등촌고등학교,126.845580829,37.5617730123,2
2105,6642,4664200.0,16296,등촌동부영아파트,126.84310577,37.5626095674,2
2106,6642,4664200.0,16429,발산역9번출구,126.836688969,37.5588523216,3
2107,6642,4664200.0,16701,마곡엠벨리7단지,126.824673217,37.5634585952,2
2108,6642,4664200.0,16427,마곡역입구,126.826792234,37.5600510889,3
2109,6642,4664200.0,16419,마곡수명산파크2단지,126.826187779,37.5546950059,3
2110,6642,4664200.0,16420,마곡수명산파크3단지4단지,126.825222559,37.55168483,3
